Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa),soltotal (MJ/m^2/day),solslope (MJ/m^2/day)
504BCCUF,-121.7287,39.8041,298,2021,964.19,11.9,18.4,24.8,4.9,5.97,28.29,17.36,16.94
504BCCUF,-121.7287,39.8041,298,2022,652.92,12.0,18.7,25.4,3.9,7.01,29.98,17.74,17.27
504BCCUF,-121.7287,39.8041,298,2023,1151.41,11.7,17.4,23.1,6.0,5.23,23.83,17.04,16.65
504BCCUF,-121.7287,39.8041,298,2024,1470.81,12.9,18.2,23.4,6.5,6.50,23.68,16.94,16.55
,,,,,,,,,,,,,
518PS0093,-120.7378,39.9982,1408,2006,1000.98,2.9,10.0,17.1,-1.7,2.76,17.99,16.35,15.21
518PS0093,-120.7378,39.9982,1408,2007,575.44,2.8,10.2,17.7,-2.7,3.00,18.79,17.17,15.93
518PS0093,-120.7378,39.9982,1408,2008,669.56,2.7,10.2,17.6,-3.2,3.44,19.57,17.13,15.89
518PS0093,-120.7378,39.9982,1408,2009,774.77,2.9,10.2,17.5,-2.5,3.37,18.88,16.84,15.60
518PS0093,-120.7378,39.9982,1408,2010,1062.48,3.0,9.6,16.1,-1.0,2.65,16.09,16.25,15.15
518PS0093,-120.7378,39.9982,1408,2011,768.14,2.5,9.3,16.1,-2.1,2.62,16.13,16.64,15.40
518PS0093,-120.7378,39.9982,1408,2012,1081.08,3.5,10.7,17.8,-2.5,3.30,19.07,17.05,15.85
518PS0093,-120.7378,39.9982,1408,2013,292.92,3.4,10.7,18.1,-2.9,3.31,18.71,17.26,15.96
518PS0093,-120.7378,39.9982,1408,2014,751.31,4.8,11.7,18.6,-1.3,3.50,19.04,16.71,15.53
518PS0093,-120.7378,39.9982,1408,2015,532.51,4.6,11.7,18.8,-1.0,3.28,18.95,16.58,15.35
518PS0093,-120.7378,39.9982,1408,2016,1160.45,4.0,10.8,17.6,-0.8,3.01,17.61,16.74,15.58
518PS0093,-120.7378,39.9982,1408,2017,1453.47,4.2,10.9,17.5,-0.5,3.17,17.81,16.61,15.46
518PS0093,-120.7378,39.9982,1408,2018,752.97,3.8,10.9,18.0,-1.6,3.27,18.35,16.95,15.74
518PS0093,-120.7378,39.9982,1408,2019,1236.06,3.2,9.9,16.5,-0.8,2.61,15.93,16.44,15.31
518PS0093,-120.7378,39.9982,1408,2020,477.25,4.2,11.5,18.8,-1.8,3.52,19.84,17.19,15.90
518PS0093,-120.7378,39.9982,1408,2021,810.75,3.1,10.6,18.0,-2.8,3.19,19.36,17.18,15.95
518PS0093,-120.7378,39.9982,1408,2022,548.39,2.7,10.1,17.6,-2.9,3.02,18.58,17.38,16.03
518PS0093,-120.7378,39.9982,1408,2023,971.47,2.1,9.0,15.9,-1.1,1.90,15.59,16.55,15.40
518PS0093,-120.7378,39.9982,1408,2024,1039.52,2.4,9.7,16.9,-0.9,1.93,17.92,17.15,16.01
,,,,,,,,,,,,,
518SCEBAM,-121.0017,40.0450,989,2006,1017.75,2.8,11.1,19.3,0.4,1.68,20.71,16.65,17.28
518SCEBAM,-121.0017,40.0450,989,2007,554.35,2.0,11.1,20.2,-0.8,1.86,21.66,17.64,18.40
518SCEBAM,-121.0017,40.0450,989,2008,693.05,2.1,11.0,20.0,-1.2,2.21,22.61,17.60,18.35
518SCEBAM,-121.0017,40.0450,989,2009,759.01,2.6,11.4,20.1,-0.3,2.12,22.28,17.35,18.10
518SCEBAM,-121.0017,40.0450,989,2010,1083.99,2.9,10.7,18.5,1.2,1.46,18.52,16.59,17.20
518SCEBAM,-121.0017,40.0450,989,2011,735.09,1.9,9.9,18.0,0.0,1.45,17.91,16.99,17.70
518SCEBAM,-121.0017,40.0450,989,2012,1110.25,2.7,11.2,19.8,-0.5,1.98,21.60,17.39,18.10
518SCEBAM,-121.0017,40.0450,989,2013,269.74,1.5,10.6,19.6,-1.2,1.77,21.09,17.95,18.79
518SCEBAM,-121.0017,40.0450,989,2014,796.72,3.3,12.2,21.1,0.8,1.79,22.06,17.36,18.10
518SCEBAM,-121.0017,40.0450,989,2015,510.62,3.0,11.9,20.8,1.1,1.53,21.49,17.25,17.99
518SCEBAM,-121.0017,40.0450,989,2016,1146.63,3.0,11.4,19.7,1.3,1.53,20.12,17.23,17.91
518SCEBAM,-121.0017,40.0450,989,2017,1351.96,3.2,11.4,19.5,1.5,1.53,20.32,17.05,17.72
518SCEBAM,-121.0017,40.0450,989,2018,706.05,2.5,11.3,20.0,0.3,1.66,21.02,17.24,17.94
518SCEBAM,-121.0017,40.0450,989,2019,1203.32,2.5,10.5,18.5,1.2,1.23,18.32,16.78,17.43
518SCEBAM,-121.0017,40.0450,989,2020,476.31,2.5,11.6,20.7,0.1,1.71,22.59,17.59,18.36
518SCEBAM,-121.0017,40.0450,989,2021,834.51,3.0,11.9,20.8,-0.7,1.81,23.65,17.53,18.25
518SCEBAM,-121.0017,40.0450,989,2022,578.36,2.9,11.7,20.6,-0.5,2.38,23.58,17.92,18.75
518SCEBAM,-121.0017,40.0450,989,2023,988.68,3.3,11.3,19.3,1.8,1.43,19.64,17.06,17.77
518SCEBAM,-121.0017,40.0450,989,2024,1091.96,4.4,12.3,20.3,2.5,1.57,21.23,17.37,18.05
,,,,,,,,,,,,,
518HGY101,-120.6451,40.1153,1460,2006,637.16,1.0,8.8,16.5,-2.5,2.10,17.64,17.11,17.49
518HGY101,-120.6451,40.1153,1460,2007,315.90,0.8,8.9,17.1,-3.7,2.27,18.48,17.91,18.35
518HGY101,-120.6451,40.1153,1460,2008,382.40,0.8,8.9,16.9,-3.9,2.56,19.11,17.99,18.42
518HGY101,-120.6451,40.1153,1460,2009,445.68,1.0,8.9,16.8,-3.4,2.52,18.54,17.66,18.09
518HGY101,-120.6451,40.1153,1460,2010,664.25,1.1,8.4,15.6,-2.0,1.94,16.14,17.07,17.43
518HGY101,-120.6451,40.1153,1460,2011,452.72,0.6,8.1,15.6,-3.0,1.92,15.95,17.48,17.91
518HGY101,-120.6451,40.1153,1460,2012,632.54,1.6,9.5,17.4,-3.4,2.49,19.04,17.86,18.29
518HGY101,-120.6451,40.1153,1460,2013,218.19,1.3,9.4,17.5,-3.6,2.39,18.78,18.09,18.55
518HGY101,-120.6451,40.1153,1460,2014,484.67,2.7,10.5,18.3,-2.1,2.51,19.24,17.51,17.91
518HGY101,-120.6451,40.1153,1460,2015,401.33,2.6,10.5,18.4,-1.6,2.30,19.12,17.37,17.79
518HGY101,-120.6451,40.1153,1460,2016,739.43,2.0,9.6,17.2,-1.5,2.13,17.77,17.64,18.04
518HGY101,-120.6451,40.1153,1460,2017,1011.60,2.2,9.7,17.1,-1.2,2.09,17.96,17.51,17.91
518HGY101,-120.6451,40.1153,1460,2018,541.02,1.6,9.5,17.4,-2.2,2.20,18.45,17.72,18.14
518HGY101,-120.6451,40.1153,1460,2019,902.45,1.4,8.7,16.0,-1.5,1.74,15.97,17.17,17.54
518HGY101,-120.6451,40.1153,1460,2020,366.73,2.2,10.2,18.2,-2.6,2.58,19.75,18.04,18.50
518HGY101,-120.6451,40.1153,1460,2021,634.86,1.8,9.8,17.9,-3.0,2.51,19.38,17.85,18.27
518HGY101,-120.6451,40.1153,1460,2022,366.14,0.9,9.1,17.2,-3.1,2.27,18.59,18.06,18.53
518HGY101,-120.6451,40.1153,1460,2023,701.55,0.5,8.1,15.7,-1.4,1.34,15.73,17.43,17.84
518HGY101,-120.6451,40.1153,1460,2024,613.20,1.6,9.3,17.0,-1.0,1.65,17.78,17.83,18.25
,,,,,,,,,,,,,
518FCA075,-121.0463,39.9057,1276,2006,1199.56,3.9,11.0,18.1,-0.3,2.76,18.40,16.73,15.75
518FCA075,-121.0463,39.9057,1276,2007,653.42,3.7,11.2,18.7,-1.1,3.00,19.03,17.77,16.65
518FCA075,-121.0463,39.9057,1276,2008,806.94,3.8,11.2,18.7,-1.9,3.57,20.04,17.68,16.57
518FCA075,-121.0463,39.9057,1276,2009,955.37,4.0,11.3,18.7,-1.2,3.35,19.56,17.45,16.35
518FCA075,-121.0463,39.9057,1276,2010,1260.55,4.0,10.5,17.1,0.3,2.62,16.44,16.66,15.71
518FCA075,-121.0463,39.9057,1276,2011,894.21,3.5,10.3,17.1,-0.8,2.56,16.32,17.03,15.94
518FCA075,-121.0463,39.9057,1276,2012,1381.44,4.6,11.7,18.7,-1.0,3.38,19.43,17.47,16.42
518FCA075,-121.0463,39.9057,1276,2013,317.91,4.9,12.1,19.2,-1.7,3.67,19.32,17.99,16.80
518FCA075,-121.0463,39.9057,1276,2014,981.54,6.0,12.8,19.6,0.0,3.70,19.50,17.32,16.27
518FCA075,-121.0463,39.9057,1276,2015,633.11,5.8,12.8,19.7,0.1,3.52,19.39,17.36,16.26
518FCA075,-121.0463,39.9057,1276,2016,1425.13,5.0,11.8,18.6,0.4,3.21,18.09,17.19,16.18
518FCA075,-121.0463,39.9057,1276,2017,1660.61,5.3,12.0,18.6,0.6,3.30,18.48,17.07,16.06
518FCA075,-121.0463,39.9057,1276,2018,870.19,5.0,12.1,19.2,-0.5,3.52,19.10,17.37,16.31
518FCA075,-121.0463,39.9057,1276,2019,1477.05,4.3,11.0,17.7,0.3,2.71,16.53,16.91,15.92
518FCA075,-121.0463,39.9057,1276,2020,547.87,5.8,12.8,19.8,-0.6,4.05,20.30,17.66,16.52
518FCA075,-121.0463,39.9057,1276,2021,1065.34,4.4,11.8,19.2,-1.7,3.34,20.41,17.71,16.62
518FCA075,-121.0463,39.9057,1276,2022,789.95,5.1,11.9,18.7,-1.8,4.07,19.55,18.00,16.78
518FCA075,-121.0463,39.9057,1276,2023,1306.83,3.9,10.5,17.1,0.6,2.36,16.11,17.08,16.07
518FCA075,-121.0463,39.9057,1276,2024,1562.52,4.4,11.0,17.6,2.2,1.80,16.65,17.27,16.30
,,,,,,,,,,,,,
518RCC169,-120.5694,39.9889,1729,2006,739.91,0.7,7.8,15.0,-3.1,2.18,15.27,17.27,17.56
518RCC169,-120.5694,39.9889,1729,2007,434.04,0.6,8.0,15.3,-4.0,2.50,15.91,18.09,18.41
518RCC169,-120.5694,39.9889,1729,2008,486.22,0.5,7.9,15.3,-4.5,2.62,16.53,18.02,18.34
518RCC169,-120.5694,39.9889,1729,2009,588.58,0.7,8.0,15.3,-3.9,2.58,15.87,17.68,18.01
518RCC169,-120.5694,39.9889,1729,2010,817.72,0.9,7.5,14.1,-2.6,1.98,13.85,17.10,17.38
518RCC169,-120.5694,39.9889,1729,2011,569.77,0.4,7.2,14.0,-3.7,2.00,13.78,17.43,17.74
518RCC169,-120.5694,39.9889,1729,2012,730.37,1.4,8.5,15.6,-3.8,2.62,16.25,17.93,18.24
518RCC169,-120.5694,39.9889,1729,2013,242.83,1.4,8.7,15.9,-4.2,2.74,16.11,18.16,18.51
518RCC169,-120.5694,39.9889,1729,2014,571.34,2.5,9.5,16.5,-2.7,2.61,16.29,17.60,17.91
518RCC169,-120.5694,39.9889,1729,2015,459.32,2.5,9.4,16.4,-2.4,2.49,15.97,17.37,17.68
518RCC169,-120.5694,39.9889,1729,2016,881.44,1.9,8.6,15.4,-2.2,2.28,15.01,17.67,17.97
518RCC169,-120.5694,39.9889,1729,2017,1265.55,2.0,8.7,15.4,-2.1,2.31,15.23,17.43,17.73
518RCC169,-120.5694,39.9889,1729,2018,627.75,1.5,8.6,15.8,-2.9,2.48,15.82,17.84,18.16
518RCC169,-120.5694,39.9889,1729,2019,1049.29,1.2,7.8,14.4,-2.2,2.00,13.58,17.39,17.68
518RCC169,-120.5694,39.9889,1729,2020,397.45,2.2,9.3,16.4,-3.2,2.78,16.92,18.12,18.45
518RCC169,-120.5694,39.9889,1729,2021,637.14,1.6,8.8,15.9,-3.5,3.00,16.61,17.93,18.25
518RCC169,-120.5694,39.9889,1729,2022,364.82,0.7,8.1,15.4,-3.7,2.33,15.91,18.17,18.53
518RCC169,-120.5694,39.9889,1729,2023,724.87,0.0,6.9,13.7,-2.1,1.47,13.29,17.37,17.68
518RCC169,-120.5694,39.9889,1729,2024,650.45,1.0,7.9,14.9,-2.3,1.91,15.64,18.04,18.36
,,,,,,,,,,,,,
518RCC289,-120.6508,40.0399,1308,2006,798.03,1.5,9.6,17.6,-1.8,2.08,18.70,16.70,17.21
518RCC289,-120.6508,40.0399,1308,2007,452.67,1.1,9.7,18.3,-3.0,2.15,19.49,17.55,18.17
518RCC289,-120.6508,40.0399,1308,2008,502.22,1.0,9.5,18.0,-3.2,2.41,20.26,17.58,18.20
518RCC289,-120.6508,40.0399,1308,2009,603.98,1.5,9.7,18.0,-2.6,2.47,19.75,17.30,17.91
518RCC289,-120.6508,40.0399,1308,2010,849.01,1.8,9.3,16.8,-1.2,1.88,17.16,16.64,17.14
518RCC289,-120.6508,40.0399,1308,2011,592.03,0.9,8.7,16.6,-2.2,1.84,16.87,17.06,17.65
518RCC289,-120.6508,40.0399,1308,2012,798.12,1.9,10.1,18.4,-2.7,2.42,20.17,17.48,18.08
518RCC289,-120.6508,40.0399,1308,2013,243.76,1.0,9.5,18.0,-3.1,2.18,19.43,17.64,18.30
518RCC289,-120.6508,40.0399,1308,2014,578.85,2.8,11.1,19.4,-1.4,2.37,20.50,17.18,17.78
518RCC289,-120.6508,40.0399,1308,2015,455.86,2.5,11.0,19.4,-1.0,2.12,20.33,17.03,17.63
518RCC289,-120.6508,40.0399,1308,2016,910.38,2.3,10.3,18.2,-0.9,2.12,18.98,17.35,17.94
518RCC289,-120.6508,40.0399,1308,2017,1234.19,2.4,10.2,18.0,-0.6,1.98,19.01,17.13,17.70
518RCC289,-120.6508,40.0399,1308,2018,619.26,1.7,10.1,18.5,-1.6,2.07,19.62,17.36,17.96
518RCC289,-120.6508,40.0399,1308,2019,1061.20,1.7,9.3,17.0,-0.8,1.70,17.01,16.78,17.31
518RCC289,-120.6508,40.0399,1308,2020,408.44,2.0,10.6,19.1,-1.9,2.34,20.89,17.61,18.26
518RCC289,-120.6508,40.0399,1308,2021,686.95,2.0,10.4,18.9,-2.4,2.31,20.85,17.44,18.04
518RCC289,-120.6508,40.0399,1308,2022,420.19,1.4,9.9,18.3,-2.5,2.31,20.13,17.65,18.32
518RCC289,-120.6508,40.0399,1308,2023,783.55,1.2,9.0,16.9,-0.5,1.33,16.94,16.94,17.51
518RCC289,-120.6508,40.0399,1308,2024,758.96,1.7,9.9,18.0,-0.4,1.50,19.10,17.46,18.07
,,,,,,,,,,,,,
518SPC358,-121.0420,39.9498,1125,2006,1093.83,2.2,10.4,18.6,-0.1,1.61,19.39,16.97,16.87
518SPC358,-121.0420,39.9498,1125,2007,576.50,1.6,10.6,19.5,-1.1,1.71,20.29,17.98,17.87
518SPC358,-121.0420,39.9498,1125,2008,734.19,1.6,10.4,19.2,-1.6,2.01,21.14,17.86,17.75
518SPC358,-121.0420,39.9498,1125,2009,856.89,2.1,10.7,19.3,-1.0,2.13,20.97,17.70,17.59
518SPC358,-121.0420,39.9498,1125,2010,1165.44,2.4,10.1,17.8,0.6,1.43,17.60,16.81,16.72
518SPC358,-121.0420,39.9498,1125,2011,751.47,1.4,9.4,17.4,-0.5,1.36,17.10,17.23,17.12
518SPC358,-121.0420,39.9498,1125,2012,1217.96,2.2,10.7,19.2,-0.8,1.86,20.46,17.69,17.59
518SPC358,-121.0420,39.9498,1125,2013,285.69,1.5,10.3,19.1,-1.5,1.70,19.99,18.10,17.98
518SPC358,-121.0420,39.9498,1125,2014,878.16,2.9,11.6,20.4,0.3,1.67,20.99,17.50,17.40
518SPC358,-121.0420,39.9498,1125,2015,565.74,2.7,11.5,20.2,0.4,1.54,20.58,17.49,17.38
518SPC358,-121.0420,39.9498,1125,2016,1249.38,2.6,10.9,19.1,0.7,1.61,19.20,17.46,17.36
518SPC358,-121.0420,39.9498,1125,2017,1472.80,2.7,10.9,19.1,1.0,1.42,19.38,17.34,17.24
518SPC358,-121.0420,39.9498,1125,2018,770.40,2.0,10.7,19.4,-0.1,1.55,19.88,17.53,17.43
518SPC358,-121.0420,39.9498,1125,2019,1272.33,2.1,9.9,17.8,0.7,1.16,17.07,17.09,16.99
518SPC358,-121.0420,39.9498,1125,2020,501.21,2.4,11.2,20.0,-0.3,1.82,21.41,17.90,17.78
518SPC358,-121.0420,39.9498,1125,2021,908.38,2.6,11.3,20.0,-1.3,1.95,22.18,17.95,17.84
518SPC358,-121.0420,39.9498,1125,2022,644.87,2.2,10.8,19.4,-1.2,2.16,21.36,18.25,18.13
518SPC358,-121.0420,39.9498,1125,2023,1081.44,2.0,10.1,18.2,1.1,1.13,18.10,17.28,17.20
518SPC358,-121.0420,39.9498,1125,2024,1222.74,2.0,10.5,19.0,2.4,0.58,18.83,17.51,17.43
,,,,,,,,,,,,,
533R5NPSC,-120.8120,38.1240,238,2006,690.74,9.6,16.5,23.4,6.7,3.17,23.33,17.66,17.55
533R5NPSC,-120.8120,38.1240,238,2007,357.51,9.3,16.4,23.6,5.8,3.05,23.59,18.48,18.35
533R5NPSC,-120.8120,38.1240,238,2008,374.11,9.4,16.6,23.7,5.3,3.82,24.95,18.36,18.24
533R5NPSC,-120.8120,38.1240,238,2009,475.02,9.2,16.3,23.4,6.1,3.21,23.59,18.27,18.14
533R5NPSC,-120.8120,38.1240,238,2010,797.38,9.0,15.7,22.3,7.2,2.29,20.69,17.61,17.50
533R5NPSC,-120.8120,38.1240,238,2011,509.54,8.5,15.3,22.1,6.4,2.27,20.48,17.93,17.80
533R5NPSC,-120.8120,38.1240,238,2012,621.13,9.2,16.4,23.7,6.0,3.25,23.69,18.10,17.98
533R5NPSC,-120.8120,38.1240,238,2013,187.42,7.4,15.9,24.4,5.1,2.26,24.69,18.87,18.73
533R5NPSC,-120.8120,38.1240,238,2014,537.66,9.0,17.1,25.1,6.7,2.46,25.65,17.92,17.80
533R5NPSC,-120.8120,38.1240,238,2015,371.94,8.5,16.6,24.6,6.7,2.23,24.96,18.15,18.03
533R5NPSC,-120.8120,38.1240,238,2016,684.57,8.4,16.4,24.3,7.0,2.05,24.39,18.05,17.93
533R5NPSC,-120.8120,38.1240,238,2017,802.23,9.0,16.7,24.3,7.2,3.23,24.70,17.68,17.56
533R5NPSC,-120.8120,38.1240,238,2018,561.46,8.5,16.4,24.3,6.2,2.43,24.78,18.34,18.22
533R5NPSC,-120.8120,38.1240,238,2019,749.57,8.5,15.9,23.3,6.8,2.29,22.99,17.84,17.72
533R5NPSC,-120.8120,38.1240,238,2020,336.24,8.9,16.9,24.9,6.0,3.20,26.42,18.05,17.93
533R5NPSC,-120.8120,38.1240,238,2021,652.99,8.8,16.5,24.1,6.0,2.82,24.81,18.43,18.31
533R5NPSC,-120.8120,38.1240,238,2022,441.63,8.5,16.4,24.2,5.6,2.96,25.21,18.58,18.45
533R5NPSC,-120.8120,38.1240,238,2023,814.46,8.7,15.8,23.0,7.4,1.80,21.61,17.79,17.67
533R5NPSC,-120.8120,38.1240,238,2024,669.92,9.8,16.8,23.8,7.7,2.82,23.10,18.03,17.92
,,,,,,,,,,,,,
532WER222,-119.8939,38.4961,2498,2006,1614.87,-2.0,4.3,10.7,-7.0,2.25,11.76,18.18,18.71
532WER222,-119.8939,38.4961,2498,2007,865.82,-1.3,5.1,11.5,-7.6,2.66,12.42,19.15,19.78
532WER222,-119.8939,38.4961,2498,2008,1141.42,-1.7,4.8,11.3,-7.9,2.51,12.50,18.96,19.57
532WER222,-119.8939,38.4961,2498,2009,1337.81,-1.8,4.6,11.0,-7.3,2.73,11.44,18.39,18.98
532WER222,-119.8939,38.4961,2498,2010,1830.93,-2.2,3.8,9.8,-6.1,2.00,10.20,17.63,18.10
532WER222,-119.8939,38.4961,2498,2011,1293.08,-2.6,3.7,10.0,-7.4,2.16,10.68,18.37,18.97
532WER222,-119.8939,38.4961,2498,2012,1335.37,-0.9,5.3,11.5,-7.3,2.82,12.03,18.49,19.05
532WER222,-119.8939,38.4961,2498,2013,457.49,-1.5,5.1,11.6,-8.1,2.67,12.09,18.69,19.32
532WER222,-119.8939,38.4961,2498,2014,1115.81,-0.2,6.0,12.2,-6.7,2.82,12.03,18.35,18.92
532WER222,-119.8939,38.4961,2498,2015,1047.58,-0.5,5.7,11.8,-6.0,2.87,11.81,17.57,18.10
532WER222,-119.8939,38.4961,2498,2016,1442.76,-0.8,5.4,11.5,-6.5,2.99,11.59,18.44,18.99
532WER222,-119.8939,38.4961,2498,2017,2325.57,-1.2,5.1,11.3,-5.9,2.50,11.25,17.69,18.19
532WER222,-119.8939,38.4961,2498,2018,1117.24,-0.9,5.5,11.8,-6.7,3.03,12.14,18.03,18.56
532WER222,-119.8939,38.4961,2498,2019,1733.52,-2.4,3.8,10.0,-6.3,2.31,9.93,17.88,18.37
532WER222,-119.8939,38.4961,2498,2020,713.24,-1.3,5.4,12.0,-7.3,3.23,12.66,18.56,19.15
532WER222,-119.8939,38.4961,2498,2021,1350.54,-0.7,5.4,11.6,-6.7,2.32,11.83,18.38,18.93
532WER222,-119.8939,38.4961,2498,2022,1015.90,-2.0,4.5,11.1,-6.6,1.88,11.05,18.49,19.12
532WER222,-119.8939,38.4961,2498,2023,1764.20,-3.5,2.7,9.0,-5.2,0.66,8.63,17.63,18.14
532WER222,-119.8939,38.4961,2498,2024,1328.55,-3.1,3.5,10.2,-4.4,0.82,10.04,18.24,18.75
,,,,,,,,,,,,,
532TGRUPX,-120.4469,38.4853,1172,2006,1451.47,6.2,13.2,20.1,1.8,3.39,19.90,17.06,17.51
532TGRUPX,-120.4469,38.4853,1172,2007,800.31,6.6,13.7,20.7,0.7,3.87,21.11,18.52,19.07
532TGRUPX,-120.4469,38.4853,1172,2008,956.48,6.5,13.7,20.9,0.2,4.20,22.35,18.45,18.99
532TGRUPX,-120.4469,38.4853,1172,2009,1069.51,6.2,13.4,20.6,1.3,3.47,20.93,17.93,18.44
532TGRUPX,-120.4469,38.4853,1172,2010,1653.83,5.9,12.4,18.8,2.7,2.60,17.03,16.60,17.02
532TGRUPX,-120.4469,38.4853,1172,2011,1156.34,5.7,12.3,18.8,1.6,2.88,17.52,17.45,17.98
532TGRUPX,-120.4469,38.4853,1172,2012,1481.68,6.6,13.4,20.3,1.5,3.58,20.03,17.67,18.16
532TGRUPX,-120.4469,38.4853,1172,2013,429.02,6.7,13.6,20.6,0.5,4.03,20.21,18.85,19.46
532TGRUPX,-120.4469,38.4853,1172,2014,1102.33,8.1,14.7,21.3,1.8,4.41,20.72,18.14,18.66
532TGRUPX,-120.4469,38.4853,1172,2015,931.80,7.7,14.4,21.0,2.1,4.09,20.23,17.88,18.42
532TGRUPX,-120.4469,38.4853,1172,2016,1542.73,7.4,13.8,20.3,2.2,4.04,19.61,17.69,18.19
532TGRUPX,-120.4469,38.4853,1172,2017,2095.10,7.6,14.0,20.3,2.7,4.45,19.83,17.29,17.77
532TGRUPX,-120.4469,38.4853,1172,2018,1091.37,7.6,14.1,20.6,1.5,4.40,19.96,18.22,18.75
532TGRUPX,-120.4469,38.4853,1172,2019,1714.84,6.9,13.0,19.2,2.5,3.17,17.20,17.34,17.82
532TGRUPX,-120.4469,38.4853,1172,2020,706.74,8.0,14.6,21.2,1.5,4.36,21.18,18.19,18.74
532TGRUPX,-120.4469,38.4853,1172,2021,1139.78,8.4,14.6,20.7,1.5,4.55,21.06,18.26,18.77
532TGRUPX,-120.4469,38.4853,1172,2022,899.41,8.2,14.3,20.4,1.3,5.01,20.28,18.55,19.15
532TGRUPX,-120.4469,38.4853,1172,2023,1431.88,7.5,12.8,18.2,3.0,3.35,15.70,17.53,18.03
532TGRUPX,-120.4469,38.4853,1172,2024,1129.85,8.7,14.1,19.4,3.3,4.65,17.92,17.94,18.42
,,,,,,,,,,,,,
526CLC371,-121.6697,41.0401,916,2006,969.71,1.7,10.3,18.9,0.3,1.89,20.33,16.33,16.91
526CLC371,-121.6697,41.0401,916,2007,551.42,1.1,10.3,19.4,-0.2,1.70,20.61,17.10,17.77
526CLC371,-121.6697,41.0401,916,2008,561.93,1.0,10.3,19.7,-1.0,2.13,22.00,17.21,17.90
526CLC371,-121.6697,41.0401,916,2009,679.11,1.4,10.3,19.2,-0.2,2.05,20.43,17.07,17.76
526CLC371,-121.6697,41.0401,916,2010,1059.57,2.0,9.9,17.8,0.6,1.74,17.84,16.28,16.85
526CLC371,-121.6697,41.0401,916,2011,711.08,1.1,9.6,18.1,-0.4,1.73,18.34,17.06,17.77
526CLC371,-121.6697,41.0401,916,2012,1110.07,1.6,10.4,19.3,-0.1,1.94,20.98,17.12,17.78
526CLC371,-121.6697,41.0401,916,2013,293.26,0.9,10.2,19.5,-0.7,1.84,20.89,17.77,18.56
526CLC371,-121.6697,41.0401,916,2014,781.56,2.8,11.8,20.7,0.9,1.98,21.74,17.06,17.73
526CLC371,-121.6697,41.0401,916,2015,595.62,2.8,11.8,20.8,1.4,1.83,21.48,17.10,17.80
526CLC371,-121.6697,41.0401,916,2016,1113.34,2.5,11.0,19.6,1.8,1.45,19.74,16.97,17.60
526CLC371,-121.6697,41.0401,916,2017,954.29,2.2,10.9,19.6,1.4,1.56,20.42,16.97,17.61
526CLC371,-121.6697,41.0401,916,2018,710.97,1.6,10.8,19.9,0.7,1.39,20.29,16.98,17.63
526CLC371,-121.6697,41.0401,916,2019,1002.01,1.8,10.2,18.7,1.1,1.19,18.38,16.68,17.30
526CLC371,-121.6697,41.0401,916,2020,485.75,1.9,11.2,20.4,0.2,1.72,22.01,17.05,17.74
526CLC371,-121.6697,41.0401,916,2021,729.00,2.0,11.1,20.2,0.2,1.14,22.22,17.09,17.74
526CLC371,-121.6697,41.0401,916,2022,550.88,1.5,10.8,20.2,-0.2,1.30,21.99,17.54,18.29
526CLC371,-121.6697,41.0401,916,2023,964.03,1.5,10.1,18.7,1.6,0.76,18.51,16.84,17.47
526CLC371,-121.6697,41.0401,916,2024,1234.23,2.5,10.8,19.1,2.9,0.72,18.82,16.80,17.37
